cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,4,7813897,4,4,75937566,75937567,674,107840,674,107840,0,,,,,,0,,0,,8a63d2b4-7ac2-4b9f-857c-63881584f3ac,SEP0C2724554851,AN00F137DEFF400,MLQK=4.5000;MLQKav=4.4888;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2040,2472,IP PHONES Venezuela,IP PHONES sin DDE
1,4,7813896,4,4,75937563,75937564,,,,,,6847,1095520,6846,1095360,0,,49,,0,29bd5a1e-c0be-402c-9af8-18bb6899d2ca,10.200.16.4,SEP2C3ECF7A3B84,,MLQK=4.4438;MLQKav=4.4849;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0033;CCR=0.0004;ICRmx=0.0033;CS=5;SCS=0;MLQKvr=0.9500,StandAloneCluster,2122862474,2134,,IP PHONES Venezuela
1,6,6310526,6,6,109427922,109427923,392,62720,394,67596,0,390,62400,388,66564,0,0,0,1,1,a885f34d-20a4-42d1-9c20-b9e366f51de3,SEP045FB9B6A551,SEP045FB9B6A4C2,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=0,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=2;maxJitter=2,StandAloneCluster,5316,5314,IP PHONES Panama,IP PHONES Panama
1,4,7813900,4,4,75937573,75937574,6244,999040,6242,998720,0,,,,,,15,,0,,933f1ee5-79d9-4c17-8cdb-ab33eae382b8,SEP0C2724558DD4,10.200.16.4,MLQK=4.4438;MLQKav=4.4607;MLQKmn=4.2864;MLQKmx=4.5000;ICR=0.0000;CCR=0.0009;ICRmx=0.0134;CS=6;SCS=0;MLQKvr=0.9500,,StandAloneCluster,6574,02661936,IP PHONES Venezuela,Locales Venezuela con FAC
1,4,7813904,4,4,75937591,75937592,1349,232028,1348,231856,0,,,,,,0,,0,,db54442a-96bb-43fc-85ba-33c8bce98032,SEP34DBFDCC93C1,SEP7C95F33EB4C1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,,StandAloneCluster,2036,2155,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813905,4,4,75937596,75937597,870,149640,863,148436,5,872,139520,869,139040,0,0,0,0,0,0a40b61d-cea7-4b32-98eb-afc25ff6d02e,SEP34DBFDCC93C1,SEP0C272455BEF1,MLQK=4.5000;MLQKav=4.1040;MLQKmn=3.9064;MLQKmx=4.5000;ICR=0.0000;CCR=0.0101;ICRmx=0.0494;CS=1;SCS=1;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2036,6523,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310528,6,6,109427926,109427929,,,,,,,,,,,,,,,40c907c8-5cbd-4391-85c6-e0037fbf5d34,10.200.180.2,10.200.180.2,,,StandAloneCluster,021661153,00981724591,,Celulares Paraguay 2
1,4,7813906,4,4,75937599,75937602,,,,,,,,,,,,,,,8d20ceb5-d90a-47e2-87cb-206957c4fbd1,10.200.150.2,10.200.150.2,,,StandAloneCluster,61101359,162359372,,Celulares Panama 2
1,4,7813907,4,4,75937603,75937606,,,,,,,,,,,,,,,69258c8f-60a2-4606-8688-0f6f0e2f5d74,10.200.150.2,10.200.150.2,,,StandAloneCluster,61101359,162359372,,Celulares Panama 2
1,4,7813908,4,4,75937607,75937610,,,,,,,,,,,,,,,82d6113d-6c1a-4c97-bc67-0e151431efcf,10.200.150.2,10.200.150.2,,,StandAloneCluster,61101359,162359372,,Celulares Panama 2
1,4,7813909,4,4,75937620,75937624,,,,,,152,24320,150,24000,0,,3,,20,b5372b1e-5a5e-48c5-94be-f706bad475ad,10.200.16.4,CiscoUM1-VI1,,,StandAloneCluster,2125625446,8000,,IP PHONES Venezuela
1,6,6310529,6,6,109427930,109427931,1069,171040,1069,183696,0,1066,170560,1065,183008,0,0,0,1,1,78bf44bf-f5b7-461e-ba8c-9569daa26632,SEP045FB9B6A4C2,SEP045FB9B6A551,CCR=0.0004;ICR=0.0000;ICRmx=0.0032;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,StandAloneCluster,5314,5316,IP PHONES Panama,IP PHONES Panama
1,4,7813910,4,4,75937634,75937635,2341,374560,2342,374720,0,2345,375200,2344,375040,0,0,0,0,0,ecd98eb6-0014-4331-be1c-be7b026037b3,SEP7C95F33EB4C1,SEP0C272455BEF1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2155,6523,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813912,4,4,75937640,75937641,256,40960,255,40800,0,,,,,,3,,0,,efba836d-69ba-458f-b428-0d5da3a1d337,SEP0C272455C020,AN00F137DEFF400,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2279,2472,IP PHONES sin DDE,IP PHONES sin DDE
1,6,6310531,6,4,109427936,109427940,,,,,,356,7120,351,7020,0,,2,,0,14815409-ba02-4283-9123-45fd1f159393,10.200.110.2,CiscoUM1-VI2,,,StandAloneCluster,16478637492,8000,,IP PHONES Venezuela
1,4,7813911,4,4,75937637,75937647,,,,,,3590,574400,3569,570722,2,,3,,20,d113ad0a-1831-4418-bf7c-7421ac9835ee,10.200.16.4,CiscoUM1-VI1,,,StandAloneCluster,4129351540,8000,,IP PHONES Venezuela
1,6,6310532,6,6,109427947,109427948,2276,364160,2278,391644,0,2274,363840,2273,390784,0,0,0,1,1,16adcfee-cb55-4095-85dc-4a7e5b3e3361,SEP045FB9B6A5D8,SEP045FB9B6A551,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,StandAloneCluster,5395,5316,IP PHONES Panama,IP PHONES Panama
1,4,7813915,4,4,75937659,75937660,5306,912632,5305,912460,0,,,,,,2,,0,,79cf36f9-6dac-41c4-bba8-e263958c91cd,SEP64E9502EA5AD,10.200.16.4,MLQK=4.5000;MLQKav=4.4946;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,6597,12855231,IP PHONES Venezuela,Locales Venezuela con FAC
1,6,6310533,6,4,109427950,109427954,,,,,,375,7500,370,7400,0,,3,,0,0abb7f58-351a-4846-b655-c07fb03ac3f4,10.200.110.2,CiscoUM1-VI1,,,StandAloneCluster,6017705194,8000,,IP PHONES Venezuela
1,4,7813916,4,4,75937661,75937662,1379,220640,1381,220960,0,1383,221280,1381,220960,0,0,0,0,0,5d322613-3d99-40fe-8a1b-3ea4807340e6,SEP0C27245593D5,SEP0C272455A22B,MLQK=4.5000;MLQKav=4.4968;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2152,2093,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813917,4,4,75937664,75937665,662,105920,661,105760,0,662,113864,661,113692,0,0,0,0,0,950b3c5c-f807-4ec2-a4b1-aab3c82509d9,SEP0C272455C020,SEP34DBFDCC93C1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2279,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,6,6310535,6,6,109427957,109427958,3493,600796,3487,599764,0,,,,,,0,,0,,dd1236a1-a145-4251-b418-70c1aacb9e17,SEP247E12BEB764,SIP_Trunk_Uruguay_Antel,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=1;MLQKvr=0.95,,StandAloneCluster,3221,129007084,IP PHONES Uruguay 2,Locales Uruguay_2
1,6,6310537,6,6,109427962,109427963,3885,621600,3886,668220,0,3883,621280,3882,667532,0,0,0,1,1,66b8ab5c-7c00-4d9a-b002-17d31a326bfc,SEP045FB9B6A534,SEP0076861BBCA8,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=3,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,StandAloneCluster,5305,5418,IP PHONES Panama,IP PHONES Panama
1,6,6310538,6,4,109427965,109427970,,,,,,11,220,4,80,0,,0,,0,4dded432-7a1b-4be1-a127-70b586642e86,SIP_Trunk_Uruguay_Antel,CiscoUM1-VI1,,,StandAloneCluster,541170781034,8000,,IP PHONES Venezuela
1,4,7813920,4,4,75937671,75937672,560,89600,560,89600,0,561,96492,559,96148,0,0,0,0,0,6750d65c-1821-467f-9f96-5431282eb687,SEP0C272455C020,SEP34DBFDCD0C0C,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2279,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,6,6310544,6,6,109427981,109427982,666,106560,678,116444,0,678,116616,666,114552,0,1,0,1,0,47e0611c-5fd7-4e9a-976b-f342216afd64,SEP00279025BA44,SEP247E12BEB764,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=2,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3145,3221,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,4,7813921,4,4,75937673,75937677,,,,,,144,2880,56,1072,0,,0,,0,bf681db1-31c5-4d54-acc6-cf0bf8edea6e,10.200.150.2,CiscoUM1-VI1,,,StandAloneCluster,2158800,8000,,IP PHONES Venezuela
1,4,7813924,4,4,75937682,75937689,75,12000,77,12320,0,76,12160,72,11520,0,329931,0,0,20,8ca9bcd8-c95c-4483-a612-d9d2c1bef177,SEP0C2724554533,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=0;MLQKvr=0.9500,,StandAloneCluster,6643,8000,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310547,6,6,109427986,109427987,,,,,,,,,,,,,,,503fe0b0-e39a-4a36-9d97-42f210edc84a,10.200.110.2,10.200.110.2,,,StandAloneCluster,3008604213,2200,,IP PHONES Venezuela
1,4,7813928,4,4,75937697,75937698,,,,,,249,42828,246,42312,0,,1,,0,75729eb1-8ec1-41f6-a156-9d971a1b0b3b,SEP0C272455CE23,SEP34DBFDCC93C1,,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2154,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310551,6,6,109427998,109427999,,,,,,,,,,,,,,,cadf7911-a48a-4a4d-8e23-557c82f0be9a,10.200.110.2,10.200.110.2,,,StandAloneCluster,3008604213,2200,,IP PHONES Venezuela
1,6,6310546,6,6,109427985,109427989,3598,575680,3600,619028,0,3607,577120,3602,619372,0,0,0,1,1,c2b63ee0-a8ae-4e61-ab80-e903f281ae53,SEP0076861BBCA8,SEP045FB9B6A534,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=4,CCR=0.0001;ICR=0.0032;ICRmx=0.0032;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=4,StandAloneCluster,5418,5305,IP PHONES Panama,IP PHONES Panama
1,4,7813930,4,4,75937701,75937702,333,53280,332,53120,0,,,,,,2,,0,,c4208561-e1c5-425e-adec-ca78fe5f5ad3,SEP0C272455C020,AN00F137DEFF400,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0067;CCR=0.0033;ICRmx=0.0067;CS=1;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2279,2472,IP PHONES sin DDE,IP PHONES sin DDE
1,4,7813932,4,4,75937721,75937722,280,48160,279,47988,0,280,44800,279,44640,0,0,0,0,0,33375a8d-28d2-4694-b989-fa319a1b4572,SEP34DBFDCC93C1,SEP0C272455C020,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2036,2279,IP PHONES Venezuela,IP PHONES sin DDE
1,6,6310553,6,6,109428003,109428004,,,,,,,,,,,,,,,5ffed758-8a40-4de3-9911-3df320f66785,10.200.110.2,10.200.110.2,,,StandAloneCluster,3008604213,2200,,IP PHONES Venezuela
1,4,7813933,4,4,75937723,75937724,537,6190,311,4970,0,,,,,,0,,0,,45845c9e-da74-4175-af36-9de53c813714,SEPsoutec1,10.200.110.2,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.0,,StandAloneCluster,2008,03146350026,PT_Prueba,PT_Prueba
1,6,6310554,6,6,109428007,109428008,,,,,,,,,,,,,,,bd9aea32-ba56-4a70-b77c-f6ca38cf6cbc,10.200.110.2,10.200.110.2,,,StandAloneCluster,3022298444,2200,,IP PHONES Venezuela
1,6,6310555,6,6,109428010,109428011,1008,161280,1009,173376,0,1016,162560,1013,174064,0,0,0,1,1,d0ab8d32-a64c-4650-ab02-2bd339858333,SEP045FB9B6A551,SEP0076861BD981,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,StandAloneCluster,5316,5443,IP PHONES Panama,IP PHONES Panama
1,4,7813938,4,4,75937738,75937739,589,94240,587,93920,0,592,101824,590,101480,0,0,0,0,0,75d8ab5f-2798-470f-a185-dd13b8a6a605,SEP0C272455C020,SEP34DBFDCC93C1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.4812;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0011;ICRmx=0.0034;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,2279,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,6,6310556,6,4,109428012,109428016,90,1800,99,3136,0,121,2420,94,1880,0,2,0,1,0,2d562601-0162-4434-933a-110ff022f840,SEP007686EC10C9,CiscoUM1-VI1,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.729 Anne;CID=13;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=37,,StandAloneCluster,6424,8000,IP PHONES Argentina,IP PHONES Venezuela
1,4,7813940,4,4,75937742,75937743,853,146716,850,146200,0,851,146372,851,146372,0,0,1,0,0,b8267d77-a1c6-41b6-8d50-848073b90176,SEP34DBFDCDA833,SEP34DBFDCD0C0C,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2111,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813942,4,4,75937746,75937750,,,,,,293,46880,291,46560,0,,3,,20,ff90d24a-95b5-4e95-a3c1-8ee56a540ea0,10.200.16.4,CiscoUM1-VI1,,,StandAloneCluster,1212209930,8000,,IP PHONES Venezuela
1,4,7813948,4,4,75937791,75937792,364,5052,94,1442,0,,,,,,0,,0,,d47876b0-fbcc-454a-a6ca-3d23c4c29988,SEPsoutec1,10.200.110.2,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.0,,StandAloneCluster,2008,03146350026,PT_Prueba,PT_Prueba
1,6,6310557,6,4,109428017,109428018,32319,5171040,32311,5557320,0,,,,,,0,,1,,7ff6c176-86e4-40f7-b188-4b729876e452,SEP045FB9B6A4C2,10.200.150.2,CCR=0.0002;ICR=0.0000;ICRmx=0.0100;CS=11;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=2;maxJitter=30,,StandAloneCluster,5314,12808039,IP PHONES Panama,Locales Panama
1,4,7813953,4,4,75937809,75937810,189,2994,30,430,0,,,,,,0,,0,,8aed9c25-dc0e-4e8e-abb0-980e41d69ac5,SEPsoutec1,10.200.110.2,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.0,,StandAloneCluster,2008,1033146350025,PT_Prueba,Celulares_Colombia_sin_FAC
1,4,7813955,4,4,75937814,75937815,755,9976,384,6774,0,,,,,,0,,0,,d4d0bdae-81d8-4a32-a0b3-04505e4e6bdb,SEPsoutec1,10.200.110.2,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.0,,StandAloneCluster,2008,1033146350025,PT_Prueba,Celulares_Colombia_sin_FAC
1,6,6310560,6,6,109428023,109428024,2058,323976,2043,351224,0,,,,,,0,,1,,6f3ec70b-715c-4236-b51e-7a59158381d2,SEP00279025BB0F,SIP_Trunk_Uruguay_Antel,CCR=0.0020;ICR=0.0131;ICRmx=0.0131;CS=2;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=55,,StandAloneCluster,3133,122094317,IP PHONES Uruguay 2,Locales Uruguay_2
1,6,6310559,6,6,109428021,109428022,22259,3561440,22225,3617676,0,,,,,,14,,1,,89f64a88-dd00-4128-b225-7ba798ca34a0,SEP701F534C3CA7,SIP_Trunk_InterGrupo,CCR=0.0015;ICR=0.0000;ICRmx=0.1059;CS=20;SCS=3;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=50;maxJitter=111,,StandAloneCluster,6489,2200,IP PHONES Argentina,IP PHONES Venezuela
1,4,7813970,4,4,75937852,75937853,,,,,,1524,262128,1526,262472,0,,0,,0,f2bd4a11-9415-4fee-a83b-27c008166457,AN00F137DEFF400,SEP34DBFDCC93C1,,MLQK=4.5000;MLQKav=4.4794;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,2472,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,4,7813971,4,4,75937854,75937855,,,,,,,,,,,,,,,61b77b69-ce4d-430a-a8da-4dba26eb476e,SEPC4143C8B0C29,10.200.16.4,,,StandAloneCluster,2156,105002263726,IP PHONES Venezuela,0500 Venezuela
1,4,7813978,4,4,75937874,75937878,150,25800,150,25800,0,152,24320,150,24000,0,1,1,0,20,c1565e13-f844-4dfb-a74e-79cde5ab1b2b,SEP34DBFDCC93C1,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0103;CCR=0.0103;ICRmx=0.0103;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,2036,8000,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813981,4,4,75937884,75937885,2689,430240,2687,429920,0,,,,,,0,,0,,44ca4aeb-a21f-4dd0-9f92-e33ee7c862a1,SEPC4143C8B0AFB,10.200.16.4,MLQK=4.5000;MLQKav=4.4985;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2294,002617915471,IP PHONES Venezuela,LDI Venezuela sin FAC
1,4,7813983,4,4,75937889,75937890,1971,339012,1968,338496,0,1970,338840,1970,338840,0,0,0,0,0,880a864d-7758-4182-9991-b7951fcff4df,SEP34DBFDCDA833,SEP34DBFDCD0C0C,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2111,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813986,4,4,75937898,75937901,,,,,,243,41796,241,41452,0,,1,,0,7245f0ba-68b0-44f6-9d7f-5a382410c52e,10.200.16.4,SEP34DBFDCC93C1,,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,16617480242,2222,,IP PHONES Venezuela
1,4,7813987,4,4,75937902,75937906,,,,,,652,104320,649,103840,0,,3,,20,31e3a8a7-8d89-4b23-9c8b-51d598ccb8f2,10.200.16.4,CiscoUM1-VI1,,,StandAloneCluster,2125433385,8000,,IP PHONES Venezuela
1,4,7813988,4,4,75937907,75937908,236,40592,232,39904,0,234,40248,234,40248,0,0,0,0,0,57b11164-fe96-4c0d-9618-4c4451e52ad8,SEP34DBFDCDA833,SEP34DBFDCC93C1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2111,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813988,4,4,75937907,75937911,719,123668,717,123324,1,721,115360,718,114880,0,0,0,0,0,5fb72c51-0880-4dd3-be2f-2c95a3457b45,SEP34DBFDCDA833,SEP0C272455CF64,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.4905;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,StandAloneCluster,2111,6552,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310562,6,6,109428029,109428032,,,,,,,,,,,,,,,11e936d3-dba1-4cd8-93f1-24794452c562,10.200.100.2,10.200.100.2,,,StandAloneCluster,61983410029,0981208968,,Celulares Brasil sin FAC
